title	url	author
Efficiently Estimating Erdos-Renyi Graphs with Node Differential Privacy	https://papers.nips.cc/paper/8633-efficiently-estimating-erdos-renyi-graphs-with-node-differential-privacy.pdf	Jonathan Ullman
Learning Representations for Time Series Clustering	https://papers.nips.cc/paper/8634-learning-representations-for-time-series-clustering.pdf	Qianli Ma
Verified Uncertainty Calibration	https://papers.nips.cc/paper/8635-verified-uncertainty-calibration.pdf	Ananya Kumar
A Normative Theory for Causal Inference and Bayes Factor Computation in Neural Circuits	https://papers.nips.cc/paper/8636-a-normative-theory-for-causal-inference-and-bayes-factor-computation-in-neural-circuits.pdf	Wenhao Zhang
Unsupervised Keypoint Learning for Guiding Class-Conditional Video Prediction	https://papers.nips.cc/paper/8637-unsupervised-keypoint-learning-for-guiding-class-conditional-video-prediction.pdf	Yunji Kim
Subspace Attack: Exploiting Promising Subspaces for Query-Efficient Black-box Attacks	https://papers.nips.cc/paper/8638-subspace-attack-exploiting-promising-subspaces-for-query-efficient-black-box-attacks.pdf	Yiwen Guo
Stochastic Gradient Hamiltonian Monte Carlo Methods with Recursive Variance Reduction	https://papers.nips.cc/paper/8639-stochastic-gradient-hamiltonian-monte-carlo-methods-with-recursive-variance-reduction.pdf	Difan Zou
Learning Latent Process from High-Dimensional Event Sequences via Efficient Sampling	https://papers.nips.cc/paper/8640-learning-latent-process-from-high-dimensional-event-sequences-via-efficient-sampling.pdf	Qitian Wu
Cross-sectional Learning of Extremal Dependence among Financial Assets	https://papers.nips.cc/paper/8641-cross-sectional-learning-of-extremal-dependence-among-financial-assets.pdf	Xing Yan
Principal Component Projection and Regression in Nearly Linear Time through Asymmetric SVRG	https://papers.nips.cc/paper/8642-principal-component-projection-and-regression-in-nearly-linear-time-through-asymmetric-svrg.pdf	Yujia Jin
Compression with Flows via Local Bits-Back Coding	https://papers.nips.cc/paper/8643-compression-with-flows-via-local-bits-back-coding.pdf	Jonathan Ho
Exact Rate-Distortion in Autoencoders via Echo Noise	https://papers.nips.cc/paper/8644-exact-rate-distortion-in-autoencoders-via-echo-noise.pdf	Rob Brekelmans
iSplit LBI: Individualized Partial Ranking with Ties via Split LBI	https://papers.nips.cc/paper/8645-isplit-lbi-individualized-partial-ranking-with-ties-via-split-lbi.pdf	Qianqian Xu
Domes to Drones: Self-Supervised Active Triangulation for 3D Human Pose Reconstruction	https://papers.nips.cc/paper/8646-domes-to-drones-self-supervised-active-triangulation-for-3d-human-pose-reconstruction.pdf	Aleksis Pirinen
MetaQuant: Learning to Quantize by Learning to Penetrate Non-differentiable Quantization	https://papers.nips.cc/paper/8647-metaquant-learning-to-quantize-by-learning-to-penetrate-non-differentiable-quantization.pdf	Shangyu Chen
Improved Precision and Recall Metric for Assessing Generative Models	https://papers.nips.cc/paper/8648-improved-precision-and-recall-metric-for-assessing-generative-models.pdf	Tuomas Kynkäänniemi
A First-Order Algorithmic Framework for Distributionally Robust Logistic Regression	https://papers.nips.cc/paper/8649-a-first-order-algorithmic-framework-for-distributionally-robust-logistic-regression.pdf	JIAJIN LI
PasteGAN: A Semi-Parametric Method to Generate Image from Scene Graph	https://papers.nips.cc/paper/8650-pastegan-a-semi-parametric-method-to-generate-image-from-scene-graph.pdf	Yikang LI
Handling correlated and repeated measurements with the smoothed multivariate square-root Lasso	https://papers.nips.cc/paper/8651-handling-correlated-and-repeated-measurements-with-the-smoothed-multivariate-square-root-lasso.pdf	Quentin Bertrand
Joint Optimization of Tree-based Index and Deep Model for Recommender Systems	https://papers.nips.cc/paper/8652-joint-optimization-of-tree-based-index-and-deep-model-for-recommender-systems.pdf	Han Zhu
Learning Generalizable Device Placement Algorithms for Distributed Machine Learning	https://papers.nips.cc/paper/8653-learning-generalizable-device-placement-algorithms-for-distributed-machine-learning.pdf	ravichandra addanki
Uncoupled Regression from Pairwise Comparison Data	https://papers.nips.cc/paper/8654-uncoupled-regression-from-pairwise-comparison-data.pdf	Liyuan Xu
Cross Attention Network for Few-shot Classification	https://papers.nips.cc/paper/8655-cross-attention-network-for-few-shot-classification.pdf	Ruibing Hou
A Nonconvex Approach for Exact and Efficient Multichannel Sparse Blind Deconvolution	https://papers.nips.cc/paper/8656-a-nonconvex-approach-for-exact-and-efficient-multichannel-sparse-blind-deconvolution.pdf	Qing Qu
SCAN: A Scalable Neural Networks Framework Towards Compact and Efficient Models	https://papers.nips.cc/paper/8657-scan-a-scalable-neural-networks-framework-towards-compact-and-efficient-models.pdf	Linfeng Zhang
Revisiting the Bethe-Hessian: Improved Community Detection in Sparse Heterogeneous Graphs	https://papers.nips.cc/paper/8658-revisiting-the-bethe-hessian-improved-community-detection-in-sparse-heterogeneous-graphs.pdf	Lorenzo Dall'Amico
Teaching Multiple Concepts to a Forgetful Learner	https://papers.nips.cc/paper/8659-teaching-multiple-concepts-to-a-forgetful-learner.pdf	Anette Hunziker
Regularized Weighted Low Rank Approximation	https://papers.nips.cc/paper/8660-regularized-weighted-low-rank-approximation.pdf	Frank Ban
Practical and Consistent Estimation of f-Divergences	https://papers.nips.cc/paper/8661-practical-and-consistent-estimation-of-f-divergences.pdf	Paul Rubenstein
Approximation Ratios of Graph Neural Networks for Combinatorial Problems	https://papers.nips.cc/paper/8662-approximation-ratios-of-graph-neural-networks-for-combinatorial-problems.pdf	Ryoma Sato
Thinning for Accelerating the Learning of Point Processes	https://papers.nips.cc/paper/8663-thinning-for-accelerating-the-learning-of-point-processes.pdf	Tianbo Li
A Prior of a Googol Gaussians: a Tensor Ring Induced Prior for Generative Models	https://papers.nips.cc/paper/8664-a-prior-of-a-googol-gaussians-a-tensor-ring-induced-prior-for-generative-models.pdf	Maxim Kuznetsov
Differentially Private Markov Chain Monte Carlo	https://papers.nips.cc/paper/8665-differentially-private-markov-chain-monte-carlo.pdf	Mikko Heikkilä
Full-Gradient Representation for Neural Network Visualization	https://papers.nips.cc/paper/8666-full-gradient-representation-for-neural-network-visualization.pdf	Suraj Srinivas
q-means: A quantum algorithm for unsupervised machine learning	https://papers.nips.cc/paper/8667-q-means-a-quantum-algorithm-for-unsupervised-machine-learning.pdf	Iordanis Kerenidis
Learner-aware Teaching: Inverse Reinforcement Learning with Preferences and Constraints	https://papers.nips.cc/paper/8668-learner-aware-teaching-inverse-reinforcement-learning-with-preferences-and-constraints.pdf	Sebastian Tschiatschek
Limitations of the empirical Fisher approximation for natural gradient descent	https://papers.nips.cc/paper/8669-limitations-of-the-empirical-fisher-approximation-for-natural-gradient-descent.pdf	Frederik Kunstner
Flow-based Image-to-Image Translation with Feature Disentanglement	https://papers.nips.cc/paper/8670-flow-based-image-to-image-translation-with-feature-disentanglement.pdf	Ruho Kondo
Learning dynamic polynomial proofs	https://papers.nips.cc/paper/8671-learning-dynamic-polynomial-proofs.pdf	Alhussein Fawzi
Shape and Time Distortion Loss for Training Deep Time Series Forecasting Models	https://papers.nips.cc/paper/8672-shape-and-time-distortion-loss-for-training-deep-time-series-forecasting-models.pdf	Vincent LE GUEN
Understanding Attention and Generalization in Graph Neural Networks	https://papers.nips.cc/paper/8673-understanding-attention-and-generalization-in-graph-neural-networks.pdf	Boris Knyazev
Data Cleansing for Models Trained with SGD	https://papers.nips.cc/paper/8674-data-cleansing-for-models-trained-with-sgd.pdf	Satoshi Hara
Curvilinear Distance Metric Learning	https://papers.nips.cc/paper/8675-curvilinear-distance-metric-learning.pdf	Shuo Chen
Embedding Symbolic Knowledge into Deep Networks	https://papers.nips.cc/paper/8676-embedding-symbolic-knowledge-into-deep-networks.pdf	Xie Yaqi
Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections	https://papers.nips.cc/paper/8677-modeling-uncertainty-by-learning-a-hierarchy-of-deep-neural-connections.pdf	Raanan Yehezkel Rohekar
Efficient Graph Generation with Graph Recurrent Attention Networks	https://papers.nips.cc/paper/8678-efficient-graph-generation-with-graph-recurrent-attention-networks.pdf	Renjie Liao
Beyond Alternating Updates for Matrix Factorization with Inertial Bregman Proximal Gradient Algorithms	https://papers.nips.cc/paper/8679-beyond-alternating-updates-for-matrix-factorization-with-inertial-bregman-proximal-gradient-algorithms.pdf	Mahesh Chandra Mukkamala
Learning Deep Bilinear Transformation for Fine-grained Image Representation	https://papers.nips.cc/paper/8680-learning-deep-bilinear-transformation-for-fine-grained-image-representation.pdf	Heliang Zheng
Practical Deep Learning with Bayesian Principles	https://papers.nips.cc/paper/8681-practical-deep-learning-with-bayesian-principles.pdf	Kazuki Osawa
Training Language GANs from Scratch	https://papers.nips.cc/paper/8682-training-language-gans-from-scratch.pdf	Cyprien de Masson d'Autume
Pseudo-Extended Markov chain Monte Carlo	https://papers.nips.cc/paper/8683-pseudo-extended-markov-chain-monte-carlo.pdf	Christopher Nemeth
Differentially Private Bagging: Improved utility and cheaper privacy than subsample-and-aggregate	https://papers.nips.cc/paper/8684-differentially-private-bagging-improved-utility-and-cheaper-privacy-than-subsample-and-aggregate.pdf	James Jordon
Propagating Uncertainty in Reinforcement Learning via Wasserstein Barycenters	https://papers.nips.cc/paper/8685-propagating-uncertainty-in-reinforcement-learning-via-wasserstein-barycenters.pdf	Alberto Maria Metelli
On Adversarial Mixup Resynthesis	https://papers.nips.cc/paper/8686-on-adversarial-mixup-resynthesis.pdf	Christopher Beckham
A Geometric Perspective on Optimal Representations for Reinforcement Learning	https://papers.nips.cc/paper/8687-a-geometric-perspective-on-optimal-representations-for-reinforcement-learning.pdf	Marc Bellemare
Learning New Tricks From Old Dogs: Multi-Source Transfer Learning From Pre-Trained Networks	https://papers.nips.cc/paper/8688-learning-new-tricks-from-old-dogs-multi-source-transfer-learning-from-pre-trained-networks.pdf	Joshua Lee
Understanding and Improving Layer Normalization	https://papers.nips.cc/paper/8689-understanding-and-improving-layer-normalization.pdf	Jingjing Xu
Uncertainty-based Continual Learning with Adaptive Regularization	https://papers.nips.cc/paper/8690-uncertainty-based-continual-learning-with-adaptive-regularization.pdf	Hongjoon Ahn
LIIR: Learning Individual Intrinsic Reward in Multi-Agent Reinforcement Learning	https://papers.nips.cc/paper/8691-liir-learning-individual-intrinsic-reward-in-multi-agent-reinforcement-learning.pdf	Yali Du
U-Time: A Fully Convolutional Network for Time Series Segmentation Applied to Sleep Staging	https://papers.nips.cc/paper/8692-u-time-a-fully-convolutional-network-for-time-series-segmentation-applied-to-sleep-staging.pdf	Mathias Perslev
Massively scalable Sinkhorn distances via the Nyström method	https://papers.nips.cc/paper/8693-massively-scalable-sinkhorn-distances-via-the-nystrom-method.pdf	Jason Altschuler
Double Quantization for Communication-Efficient Distributed Optimization	https://papers.nips.cc/paper/8694-double-quantization-for-communication-efficient-distributed-optimization.pdf	Yue Yu
Globally optimal score-based learning of directed acyclic graphs in high-dimensions	https://papers.nips.cc/paper/8695-globally-optimal-score-based-learning-of-directed-acyclic-graphs-in-high-dimensions.pdf	Bryon Aragam
Multi-relational Poincaré Graph Embeddings	https://papers.nips.cc/paper/8696-multi-relational-poincare-graph-embeddings.pdf	Ivana Balazevic
No-Press Diplomacy: Modeling Multi-Agent Gameplay	https://papers.nips.cc/paper/8697-no-press-diplomacy-modeling-multi-agent-gameplay.pdf	Philip Paquette
State Aggregation Learning from Markov Transition Data	https://papers.nips.cc/paper/8698-state-aggregation-learning-from-markov-transition-data.pdf	Yaqi Duan
Disentangling Influence: Using disentangled representations to audit model predictions	https://papers.nips.cc/paper/8699-disentangling-influence-using-disentangled-representations-to-audit-model-predictions.pdf	Charles Marx
Successor Uncertainties: Exploration and Uncertainty in Temporal Difference Learning	https://papers.nips.cc/paper/8700-successor-uncertainties-exploration-and-uncertainty-in-temporal-difference-learning.pdf	David Janz
Partially Encrypted Deep Learning using Functional Encryption	https://papers.nips.cc/paper/8701-partially-encrypted-deep-learning-using-functional-encryption.pdf	Théo Ryffel
Decentralized Cooperative Stochastic Bandits	https://papers.nips.cc/paper/8702-decentralized-cooperative-stochastic-bandits.pdf	David Martínez-Rubio
Statistical bounds for entropic optimal transport: sample complexity and the central limit theorem	https://papers.nips.cc/paper/8703-statistical-bounds-for-entropic-optimal-transport-sample-complexity-and-the-central-limit-theorem.pdf	Gonzalo Mena
Efficient Deep Approximation of GMMs	https://papers.nips.cc/paper/8704-efficient-deep-approximation-of-gmms.pdf	Shirin Jalali
Learning low-dimensional state embeddings and metastable clusters from time series data	https://papers.nips.cc/paper/8705-learning-low-dimensional-state-embeddings-and-metastable-clusters-from-time-series-data.pdf	Yifan Sun
Exploiting Local and Global Structure for Point Cloud Semantic Segmentation with Contextual Point Representations	https://papers.nips.cc/paper/8706-exploiting-local-and-global-structure-for-point-cloud-semantic-segmentation-with-contextual-point-representations.pdf	Xu Wang
Scalable Bayesian dynamic covariance modeling with variational Wishart and inverse Wishart processes	https://papers.nips.cc/paper/8707-scalable-bayesian-dynamic-covariance-modeling-with-variational-wishart-and-inverse-wishart-processes.pdf	Creighton Heaukulani
Kernel Instrumental Variable Regression	https://papers.nips.cc/paper/8708-kernel-instrumental-variable-regression.pdf	Rahul Singh
Symmetry-Based Disentangled Representation Learning requires Interaction with Environments	https://papers.nips.cc/paper/8709-symmetry-based-disentangled-representation-learning-requires-interaction-with-environments.pdf	Hugo Caselles-Dupré
Fast Efficient Hyperparameter Tuning for Policy Gradient Methods	https://papers.nips.cc/paper/8710-fast-efficient-hyperparameter-tuning-for-policy-gradient-methods.pdf	Supratik Paul
Offline Contextual Bayesian Optimization	https://papers.nips.cc/paper/8711-offline-contextual-bayesian-optimization.pdf	Ian Char
Making the Cut: A Bandit-based Approach to Tiered Interviewing	https://papers.nips.cc/paper/8712-making-the-cut-a-bandit-based-approach-to-tiered-interviewing.pdf	Candice Schumann
Unsupervised Scalable Representation Learning for Multivariate Time Series	https://papers.nips.cc/paper/8713-unsupervised-scalable-representation-learning-for-multivariate-time-series.pdf	Jean-Yves Franceschi
A state-space model for inferring effective connectivity of latent neural dynamics from simultaneous EEG/fMRI	https://papers.nips.cc/paper/8714-a-state-space-model-for-inferring-effective-connectivity-of-latent-neural-dynamics-from-simultaneous-eegfmri.pdf	Tao Tu
End to end learning and optimization on graphs	https://papers.nips.cc/paper/8715-end-to-end-learning-and-optimization-on-graphs.pdf	Bryan Wilder
Game Design for Eliciting Distinguishable Behavior	https://papers.nips.cc/paper/8716-game-design-for-eliciting-distinguishable-behavior.pdf	Fan Yang
When does label smoothing help?	https://papers.nips.cc/paper/8717-when-does-label-smoothing-help.pdf	Rafael Müller
Finite-Time Performance Bounds and Adaptive Learning Rate Selection for Two Time-Scale Reinforcement Learning	https://papers.nips.cc/paper/8718-finite-time-performance-bounds-and-adaptive-learning-rate-selection-for-two-time-scale-reinforcement-learning.pdf	Harsh Gupta
Rethinking Deep Neural Network Ownership Verification: Embedding Passports to Defeat Ambiguity Attacks	https://papers.nips.cc/paper/8719-rethinking-deep-neural-network-ownership-verification-embedding-passports-to-defeat-ambiguity-attacks.pdf	Lixin Fan
Scalable Spike Source Localization in Extracellular Recordings using Amortized Variational Inference	https://papers.nips.cc/paper/8720-scalable-spike-source-localization-in-extracellular-recordings-using-amortized-variational-inference.pdf	Cole Hurwitz
Optimal Sketching for Kronecker Product Regression and Low Rank Approximation	https://papers.nips.cc/paper/8721-optimal-sketching-for-kronecker-product-regression-and-low-rank-approximation.pdf	Huaian Diao
Distribution-Independent PAC Learning of Halfspaces with Massart Noise	https://papers.nips.cc/paper/8722-distribution-independent-pac-learning-of-halfspaces-with-massart-noise.pdf	Ilias Diakonikolas
The Convergence Rate of Neural Networks for Learned Functions of Different Frequencies	https://papers.nips.cc/paper/8723-the-convergence-rate-of-neural-networks-for-learned-functions-of-different-frequencies.pdf	Basri Ronen
Adaptive Auxiliary Task Weighting for Reinforcement Learning	https://papers.nips.cc/paper/8724-adaptive-auxiliary-task-weighting-for-reinforcement-learning.pdf	Xingyu Lin
Blocking Bandits	https://papers.nips.cc/paper/8725-blocking-bandits.pdf	Soumya Basu
Global Convergence of Least Squares EM for Demixing Two Log-Concave Densities	https://papers.nips.cc/paper/8726-global-convergence-of-least-squares-em-for-demixing-two-log-concave-densities.pdf	Wei Qian
Prior-Free Dynamic Auctions with Low Regret Buyers	https://papers.nips.cc/paper/8727-prior-free-dynamic-auctions-with-low-regret-buyers.pdf	Yuan Deng
On Single Source Robustness in Deep Fusion Models	https://papers.nips.cc/paper/8728-on-single-source-robustness-in-deep-fusion-models.pdf	Taewan Kim
Policy Evaluation with Latent Confounders via Optimal Balance	https://papers.nips.cc/paper/8729-policy-evaluation-with-latent-confounders-via-optimal-balance.pdf	Andrew Bennett
Think Globally, Act Locally: A Deep Neural Network Approach to High-Dimensional Time Series Forecasting	https://papers.nips.cc/paper/8730-think-globally-act-locally-a-deep-neural-network-approach-to-high-dimensional-time-series-forecasting.pdf	Rajat Sen
Adaptive Cross-Modal Few-shot Learning	https://papers.nips.cc/paper/8731-adaptive-cross-modal-few-shot-learning.pdf	Chen Xing
Spectral Modification of Graphs for Improved Spectral Clustering	https://papers.nips.cc/paper/8732-spectral-modification-of-graphs-for-improved-spectral-clustering.pdf	Ioannis Koutis
Hyperbolic Graph Convolutional Neural Networks	https://papers.nips.cc/paper/8733-hyperbolic-graph-convolutional-neural-networks.pdf	Ines Chami
Cost Effective Active Search	https://papers.nips.cc/paper/8734-cost-effective-active-search.pdf	Shali Jiang
Exploration Bonus for Regret Minimization in Discrete and Continuous Average Reward MDPs	https://papers.nips.cc/paper/8735-exploration-bonus-for-regret-minimization-in-discrete-and-continuous-average-reward-mdps.pdf	Jian QIAN
Hybrid 8-bit Floating Point (HFP8) Training and Inference for Deep Neural Networks	https://papers.nips.cc/paper/8736-hybrid-8-bit-floating-point-hfp8-training-and-inference-for-deep-neural-networks.pdf	Xiao Sun
Tight Certificates of Adversarial Robustness for Randomly Smoothed Classifiers	https://papers.nips.cc/paper/8737-tight-certificates-of-adversarial-robustness-for-randomly-smoothed-classifiers.pdf	Guang-He Lee
Poisson-Minibatching for Gibbs Sampling with Convergence Rate Guarantees	https://papers.nips.cc/paper/8738-poisson-minibatching-for-gibbs-sampling-with-convergence-rate-guarantees.pdf	Ruqi Zhang
One ticket to win them all: generalizing lottery ticket initializations across datasets and optimizers	https://papers.nips.cc/paper/8739-one-ticket-to-win-them-all-generalizing-lottery-ticket-initializations-across-datasets-and-optimizers.pdf	Ari Morcos
Breaking the Glass Ceiling for Embedding-Based Classifiers for Large Output Spaces	https://papers.nips.cc/paper/8740-breaking-the-glass-ceiling-for-embedding-based-classifiers-for-large-output-spaces.pdf	Chuan Guo
Fair Algorithms for Clustering	https://papers.nips.cc/paper/8741-fair-algorithms-for-clustering.pdf	Suman Bera
Learning Mean-Field Games	https://papers.nips.cc/paper/8742-learning-mean-field-games.pdf	Xin Guo
SpArSe: Sparse Architecture Search for CNNs on Resource-Constrained Microcontrollers	https://papers.nips.cc/paper/8743-sparse-sparse-architecture-search-for-cnns-on-resource-constrained-microcontrollers.pdf	Igor Fedorov
Deep imitation learning for molecular inverse problems	https://papers.nips.cc/paper/8744-deep-imitation-learning-for-molecular-inverse-problems.pdf	Eric Jonas
Visual Concept-Metaconcept Learning	https://papers.nips.cc/paper/8745-visual-concept-metaconcept-learning.pdf	Chi Han
Few-shot Video-to-Video Synthesis	https://papers.nips.cc/paper/8746-few-shot-video-to-video-synthesis.pdf	Ting-Chun Wang
Neural Similarity Learning	https://papers.nips.cc/paper/8747-neural-similarity-learning.pdf	Weiyang Liu
Ordered Memory	https://papers.nips.cc/paper/8748-ordered-memory.pdf	Yikang Shen
MixMatch: A Holistic Approach to Semi-Supervised Learning	https://papers.nips.cc/paper/8749-mixmatch-a-holistic-approach-to-semi-supervised-learning.pdf	David Berthelot
Multivariate Triangular Quantile Maps for Novelty Detection	https://papers.nips.cc/paper/8750-multivariate-triangular-quantile-maps-for-novelty-detection.pdf	Jingjing Wang
Fast Parallel Algorithms for Statistical Subset Selection Problems	https://papers.nips.cc/paper/8751-fast-parallel-algorithms-for-statistical-subset-selection-problems.pdf	Sharon Qian
PHYRE: A New Benchmark for Physical Reasoning	https://papers.nips.cc/paper/8752-phyre-a-new-benchmark-for-physical-reasoning.pdf	Anton Bakhtin
On the number of variables to use in principal component regression	https://papers.nips.cc/paper/8753-on-the-number-of-variables-to-use-in-principal-component-regression.pdf	Ji Xu
Factor Group-Sparse Regularization for Efficient Low-Rank Matrix Recovery	https://papers.nips.cc/paper/8754-factor-group-sparse-regularization-for-efficient-low-rank-matrix-recovery.pdf	Jicong Fan
Mutually Regressive Point Processes	https://papers.nips.cc/paper/8755-mutually-regressive-point-processes.pdf	Ifigeneia Apostolopoulou
Data-driven Estimation of Sinusoid Frequencies	https://papers.nips.cc/paper/8756-data-driven-estimation-of-sinusoid-frequencies.pdf	Gautier Izacard
E2-Train: Training State-of-the-art CNNs with Over 80% Energy Savings	https://papers.nips.cc/paper/8757-e2-train-training-state-of-the-art-cnns-with-over-80-energy-savings.pdf	Yue Wang
ANODEV2: A Coupled Neural ODE Framework	https://papers.nips.cc/paper/8758-anodev2-a-coupled-neural-ode-framework.pdf	Tianjun Zhang
Estimating Entropy of Distributions in Constant Space	https://papers.nips.cc/paper/8759-estimating-entropy-of-distributions-in-constant-space.pdf	Jayadev Acharya
On the Utility of Learning about Humans for Human-AI Coordination	https://papers.nips.cc/paper/8760-on-the-utility-of-learning-about-humans-for-human-ai-coordination.pdf	Micah Carroll
Efficient Regret Minimization Algorithm for Extensive-Form Correlated Equilibrium	https://papers.nips.cc/paper/8761-efficient-regret-minimization-algorithm-for-extensive-form-correlated-equilibrium.pdf	Gabriele Farina
Learning in Generalized  Linear Contextual Bandits with Stochastic Delays	https://papers.nips.cc/paper/8762-learning-in-generalized-linear-contextual-bandits-with-stochastic-delays.pdf	Zhengyuan Zhou
Empirically Measuring Concentration: Fundamental Limits on Intrinsic Robustness	https://papers.nips.cc/paper/8763-empirically-measuring-concentration-fundamental-limits-on-intrinsic-robustness.pdf	Saeed Mahloujifar
Optimistic Regret Minimization for Extensive-Form Games via Dilated Distance-Generating Functions	https://papers.nips.cc/paper/8764-optimistic-regret-minimization-for-extensive-form-games-via-dilated-distance-generating-functions.pdf	Gabriele Farina
Learning Non-Convergent Non-Persistent Short-Run MCMC Toward Energy-Based Model	https://papers.nips.cc/paper/8765-learning-non-convergent-non-persistent-short-run-mcmc-toward-energy-based-model.pdf	Erik Nijkamp
Enhancing the Locality and Breaking the Memory Bottleneck of Transformer on Time Series Forecasting	https://papers.nips.cc/paper/8766-enhancing-the-locality-and-breaking-the-memory-bottleneck-of-transformer-on-time-series-forecasting.pdf	Shiyang Li
On the Accuracy of Influence Functions for Measuring Group Effects	https://papers.nips.cc/paper/8767-on-the-accuracy-of-influence-functions-for-measuring-group-effects.pdf	Pang Wei W. Koh
Face Reconstruction from Voice using Generative Adversarial Networks	https://papers.nips.cc/paper/8768-face-reconstruction-from-voice-using-generative-adversarial-networks.pdf	Yandong Wen
Incremental Few-Shot Learning with Attention Attractor Networks	https://papers.nips.cc/paper/8769-incremental-few-shot-learning-with-attention-attractor-networks.pdf	Mengye Ren
On Testing for Biases in Peer Review	https://papers.nips.cc/paper/8770-on-testing-for-biases-in-peer-review.pdf	Ivan Stelmakh
Learning Disentangled Representation for Robust Person Re-identification	https://papers.nips.cc/paper/8771-learning-disentangled-representation-for-robust-person-re-identification.pdf	Chanho Eom
Balancing Efficiency and Fairness in On-Demand Ridesourcing	https://papers.nips.cc/paper/8772-balancing-efficiency-and-fairness-in-on-demand-ridesourcing.pdf	Nixie S. Lesmana
Latent Ordinary Differential Equations for Irregularly-Sampled Time Series	https://papers.nips.cc/paper/8773-latent-ordinary-differential-equations-for-irregularly-sampled-time-series.pdf	Yulia Rubanova
Deep RGB-D Canonical Correlation Analysis For Sparse Depth Completion	https://papers.nips.cc/paper/8774-deep-rgb-d-canonical-correlation-analysis-for-sparse-depth-completion.pdf	Yiqi Zhong
Input Similarity from the Neural Network Perspective	https://papers.nips.cc/paper/8775-input-similarity-from-the-neural-network-perspective.pdf	Guillaume Charpiat
Adaptive Sequence Submodularity	https://papers.nips.cc/paper/8776-adaptive-sequence-submodularity.pdf	Marko Mitrovic
Weight Agnostic Neural Networks	https://papers.nips.cc/paper/8777-weight-agnostic-neural-networks.pdf	Adam Gaier
Learning to Predict Without Looking Ahead: World Models Without Forward Prediction	https://papers.nips.cc/paper/8778-learning-to-predict-without-looking-ahead-world-models-without-forward-prediction.pdf	Daniel Freeman
Reducing the variance in online optimization by transporting past gradients	https://papers.nips.cc/paper/8779-reducing-the-variance-in-online-optimization-by-transporting-past-gradients.pdf	Sébastien Arnold
Characterizing Bias in Classifiers using Generative Models	https://papers.nips.cc/paper/8780-characterizing-bias-in-classifiers-using-generative-models.pdf	Daniel McDuff
Optimal Stochastic and Online Learning with Individual Iterates	https://papers.nips.cc/paper/8781-optimal-stochastic-and-online-learning-with-individual-iterates.pdf	Yunwen Lei
Policy Learning for Fairness in Ranking	https://papers.nips.cc/paper/8782-policy-learning-for-fairness-in-ranking.pdf	Ashudeep Singh
Off-Policy Evaluation via Off-Policy Classification	https://papers.nips.cc/paper/8783-off-policy-evaluation-via-off-policy-classification.pdf	Alexander Irpan
Regularized Gradient Boosting	https://papers.nips.cc/paper/8784-regularized-gradient-boosting.pdf	Corinna Cortes
Efficient Probabilistic Inference in the Quest for Physics Beyond the Standard Model	https://papers.nips.cc/paper/8785-efficient-probabilistic-inference-in-the-quest-for-physics-beyond-the-standard-model.pdf	Atilim Gunes Baydin
Markov Random Fields for Collaborative Filtering	https://papers.nips.cc/paper/8786-markov-random-fields-for-collaborative-filtering.pdf	Harald Steck
A Step Toward Quantifying Independently Reproducible Machine Learning Research	https://papers.nips.cc/paper/8787-a-step-toward-quantifying-independently-reproducible-machine-learning-research.pdf	Edward Raff
Scalable Global Optimization via Local Bayesian Optimization	https://papers.nips.cc/paper/8788-scalable-global-optimization-via-local-bayesian-optimization.pdf	David Eriksson
Time-series Generative Adversarial Networks	https://papers.nips.cc/paper/8789-time-series-generative-adversarial-networks.pdf	Jinsung Yoon
Ouroboros: On Accelerating Training of Transformer-Based Language Models	https://papers.nips.cc/paper/8790-ouroboros-on-accelerating-training-of-transformer-based-language-models.pdf	Qian Yang
A Refined Margin Distribution Analysis for Forest Representation Learning	https://papers.nips.cc/paper/8791-a-refined-margin-distribution-analysis-for-forest-representation-learning.pdf	Shen-Huan Lyu
Robustness to Adversarial Perturbations in Learning from Incomplete Data	https://papers.nips.cc/paper/8792-robustness-to-adversarial-perturbations-in-learning-from-incomplete-data.pdf	Amir Najafi
Exploring Unexplored Tensor Network Decompositions for Convolutional Neural Networks	https://papers.nips.cc/paper/8793-exploring-unexplored-tensor-network-decompositions-for-convolutional-neural-networks.pdf	Kohei Hayashi
An Adaptive Empirical  Bayesian Method for Sparse Deep Learning	https://papers.nips.cc/paper/8794-an-adaptive-empirical-bayesian-method-for-sparse-deep-learning.pdf	Wei Deng
Adaptive Influence Maximization with Myopic Feedback	https://papers.nips.cc/paper/8795-adaptive-influence-maximization-with-myopic-feedback.pdf	Binghui Peng
Focused Quantization for Sparse CNNs	https://papers.nips.cc/paper/8796-focused-quantization-for-sparse-cnns.pdf	Yiren Zhao
Quantum Embedding of Knowledge for Reasoning	https://papers.nips.cc/paper/8797-quantum-embedding-of-knowledge-for-reasoning.pdf	Dinesh Garg
Optimal Best Markovian Arm Identification with Fixed Confidence	https://papers.nips.cc/paper/8798-optimal-best-markovian-arm-identification-with-fixed-confidence.pdf	Vrettos Moulos
Limiting Extrapolation in Linear Approximate Value Iteration	https://papers.nips.cc/paper/8799-limiting-extrapolation-in-linear-approximate-value-iteration.pdf	Andrea Zanette
